Link Produs,Pret (lei)
https://www.emag.ro/ultrabook-dell-latitude-7490-intel-core-i5-8350u-14inch-ram-8gb-ssd-512gb-intel-uhd-graphics-620-windows-10-pro-black-n044l749014emea/pd/DV6QZCBBM/,7100
https://www.emag.ro/ultrabook-hp-elitebook-830-g5-intelr-core-i7-8550u-13-3-inch-full-hd-16-gb-ddr4-512-gb-ssd-intel-uhd-620-windows-10-pro-lampa-usb-3un93en/pd/DC78H1BBM/,8399
https://www.emag.ro/laptop-hp-250-g6-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-4gb-1tb-dvd-rw-intelr-hd-graphics-620-free-dos-dark-ash-silver-cadou-lampa-usb-serioux-reelif134/pd/DX12GLBBM/,2099
https://www.emag.ro/laptop-hp-probook-640-g3-cu-procesor-intelr-coretm-i5-7200u-pana-la-3-10-ghz-kaby-lake-14-8gb-500gb-intel-hd-graphics-620-fpr-microsoft-windows-10-pro-silver-black-z2w38ea/pd/DR201JBBM/,4284
https://www.emag.ro/ultrabook-hp-elitebook-830-g5-intelr-core-i7-8550u-13-3-inch-full-hd-16-gb-ddr4-512-gb-ssd-intel-uhd-620-windows-10-pro-cooling-pad-serioux-n3un93ea/pd/D078H1BBM/,8399
https://www.emag.ro/laptop-ultraportabil-lenovo-ideapad-530s-14ikb-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-14-full-hd-ips-16gb-512gb-ssd-nvidia-geforce-mx150-2gb-free-dos-liquid-blue-81eu00mwrm/pd/DD7T2RBBM/,4579
https://www.emag.ro/laptop-lenovo-v110-intelr-coretm-i3-6006u-2-00-ghz-skylake-15-6-full-hd-12gb-ddr4-ssd-1tb-pn-1798-len1tbssd/pd/DVJ2MLBBM/,2499
https://www.emag.ro/laptop-hp-250-g6-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-4gb-1tb-dvd-rw-intelr-hd-graphics-620-free-dos-dark-ash-silver-cadou-geanta-notebook-serioux-snc-el156-15-6-reelif137/pd/D912GLBBM/,2199
https://www.emag.ro/laptop-dell-latitude-7490-14-non-touch-anti-glare-fhd-intel-core-i7-8650u-8m-cache-quad-core-1-9ghz-8gb-256gb-ssd-windows-10-pro-64bit-n080l749014emea/pd/DN08K5BBM/,7855
https://www.emag.ro/laptop-hp-zbook-14u-cu-procesor-intelr-core-i7-7500u-14-0-inch-full-hd-8-gb-ddr4-256-gb-ssd-windows-10-pro-1rq82ea/pd/DKSR14BBM/,6509
https://www.emag.ro/laptop-hp-probook-430-g5-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-13-3-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-free-dos-silver-priza-inteligenta-hs110-3dp16eana/pd/DTHSX1BBM/,3699
https://www.emag.ro/laptop-dell-latitude-7490-14-0-fhd-intel-core-i7-8650u-integrated-hd-graphics-620-8gb-ddr4-512g-ssd-windows-10-pro-n027l749014emea/pd/DT4QZCBBM/,9599
https://www.emag.ro/laptop-hp-zbook-17-g5-fhd-i7-8850h-8gb-ram-256gb-ssd-m-2-nvme-p3200-win-10-pro-2zc45ea-3/pd/DY6YYLBBM/,10499
https://www.emag.ro/laptop-dell-latitude-7390-2-in-1-13-3-fhd-touch-lcd-intel-core-i5-8250u-8gb-256gb-ssd-windows-10-pro-64bit-n018l7390132n1emea/pd/DGN8K5BBM/,8596
https://www.emag.ro/laptop-hp-250-g6-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-4gb-1tb-dvd-rw-intelr-hd-graphics-620-free-dos-dark-ash-silver-cadou-cablu-reelif-type-c-reelif135/pd/DF12GLBBM/,2099
https://www.emag.ro/laptop-ultraportabil-hp-probook-430-g5-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-3-full-hd-8gb-256gb-ssd-intelr-hd-graphics-620-microsoft-windows-10-pro-silver-priza-inteligen/pd/DYT8H1BBM/,3789
https://www.emag.ro/laptop-lenovo-14-thinkpad-t490-wqhd-ips-hdr-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-win-10-pro-black-20n2000bri/pd/DH2LT5BBM/,7299
https://www.emag.ro/laptop-clevo-p751-cu-procesor-intelr-coretm-i7-9700k-3-6-ghz-15-6-fhd-ips-g-sync-16-gb-480gb-ssd-nvidiar-geforce-rtx-2060-6gb-gddr6-free-dos-dark-grey-p775tm1-g-8/pd/DGKVJLBBM/,9899
https://www.emag.ro/laptop-dell-inspiron-3780-intel-core-i7-8565u-17-3inch-ram-8gb-hdd-1tb-ssd-128gb-amd-radeon-520-2gb-windows-10-black-di3780i781281520w/pd/DSC3K6BBM/,4889
https://www.emag.ro/laptop-dell-vostro-3580-intel-core-i5-8265u-15-6-ram-8gb-ssd-256gb-intel-uhd-graphics-620-linux-black-geanta-n2066vn3580emeauna/pd/DHNF35BBM/,3299
https://www.emag.ro/laptop-asus-15-6-p3540fa-fhd-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-endless-os-grey-p3540fa-bq0039/pd/D7QHX5BBM/,3552
https://www.emag.ro/laptop-apple-macbook-air-13-ecran-retina-procesor-intelr-coretm-i5-1-60-ghz-8gb-ram-256gb-ssd-intel-uhd-graphics-617-macos-int-kb-space-grey-mre92ze-a/pd/D5JF64BBM/,6454
https://www.emag.ro/laptop-hp-elitebook-850-g5-cu-procesor-intelr-core-i7-8550u-15-6-inch-full-hd-16-gb-ddr4-512-gb-ssd-intel-uhd-620-windows-10-pro-3up22ea/pd/DJJYF5BBM/,7739
https://www.emag.ro/laptop-hp-zbook-15-g4-15-6-inch-full-hd-cu-procesor-intel-core-kaby-lake-i7-7700hq-256gb-ssd-8gb-ddr4-nvidia-quadro-m1200-4gb-fingerprint-windows-10-pro-y6k19ea/pd/D397Z4BBM/,10005
https://www.emag.ro/laptop-hp-zbook14u-g5-procesor-intel-i7-8550u-16gb-ram-ssd-256gb-zturbo-drive-nvme-amd-radeon-pro-wx-3100-4gb-gddr5-win-10-pro-ws-2zb99et-1/pd/DVKVJLBBM/,9700
https://www.emag.ro/laptop-hp-250-g7-intel-core-i3-7020u-15-6inch-ram-8gb-hdd-1tb-intel-hd-graphics-620-free-dos-silver-6mt09ea/pd/D83LT5BBM/,2169
https://www.emag.ro/laptop-dell-vostro-3580-intel-core-i7-8565u-15-6-ram-8gb-hdd-1tb-amd-radeon-520-2gb-linux-black-lampa-n2067vn3580emea03-2001/pd/DLNF35BBM/,3699
https://www.emag.ro/laptop-ultraportabil-asus-eb007t-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-14-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-microsoft-windows-10-mouse-s430fa/pd/DXKJ35BBM/,3999
https://www.emag.ro/laptop-dell-latitude-3580-intel-core-i3-7100u-2-40gz-3mb-15-6-inch-4gb-2133mhz-ddr4-500gb-sata-dell02059/pd/DS6RZ5BBM/,2181
https://www.emag.ro/laptop-hp-15-6-probook-450-g6-fhd-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-win-10-pro-silver-5pq55ea/pd/DRQHX5BBM/,3930
https://www.emag.ro/laptop-2-in-1-hp-14-elitebook-x360-1040-g5-fhd-ips-touch-procesor-intelr-coretm-i5-8250u-6m-cache-up-to-3-40-ghz-16gb-ddr4-256gb-ssd-gma-uhd-620-win-10-pro-silver-5df89ea/pd/DTRHX5BBM/,8889
https://www.emag.ro/laptop-lenovo-330-intelr-coretm-i3-7020u-2-3ghz-15-6-8gb-ddr4-ssd-1tb-intelr-hd-graphics-620-81de02k3hv/pd/DVS106BBM/,2494
https://www.emag.ro/laptop-dell-inspiron-5770-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-17-3-full-hd-8gb-1tb-128gb-ssd-dvd-rw-am0d-radeon-530-4gb-microsoft-windows-10-platinum-silver-cadou-docking-s/pd/D87FCLBBM/,5299
https://www.emag.ro/laptop-dell-latitude-3590-15-6-fhd-intel-r-core-i7-8550u-amd-radeon-tm-530-graphics-8gb-ddr4-256gb-ssd-windows-10-pro-n031l359015emea/pd/D7CQZCBBM/,6399
https://www.emag.ro/laptop-asus-ej407-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-full-hd-4gb-256gb-ssd-intelr-hd-graphics-620-endless-os-stary-grey-docking-station-asus-mini-dock-x507ua/pd/D79591BBM/,2299
https://www.emag.ro/laptop-lenovo-v330-15ikb-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-15-6-full-hd-8gb-256gb-ssd-amd-radeon-530-2gb-free-dos-iron-gray-81ax00dvri/pd/DR5W2JBBM/,3199
https://www.emag.ro/laptop-dell-inspiron-5770-cu-procesor-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-17-3-full-hd-8gb-1tb-128gb-ssd-dvd-rw-amd-radeon-530-4gb-microsoft-windows-10-platinum-silver-cadou-priza-inte/pd/DLYB1LBBM/,5199
https://www.emag.ro/laptop-hp-15-6-250-g7-fhd-procesor-intelr-coretm-i3-7020u-3m-cache-2-30-ghz-8gb-ddr4-1tb-geforce-mx110-2gb-freedos-silver-6mp85ea/pd/DY7LT5BBM/,2329
https://www.emag.ro/pachet-laptop-gaming-dell-g5-5587-intelr-coretm-i7-8750h-pana-la-4-10-ghz-coffee-lake-15-6-full-hd-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1060-6gb-linux-black-cablu-de-date-di5587i71625616n/pd/D6MMFRBBM/,6499
https://www.emag.ro/laptop-alienware-gaming-15-6-m15-fhd-ips-procesor-intelr-coretm-i7-8750h-9m-cache-up-to-4-10-ghz-16gb-ddr4-1tb-sshd-128gb-ssd-geforce-gtx-1060-6gb-win-10-pro-red-3yr-awm15i7161281gtxrw/pd/DCZ3K6BBM/,11249
https://www.emag.ro/laptop-dell-vostro-3578-intel-core-kaby-lake-r-8th-gen-i5-8250u-256gb-ssd-8gb-amd-radeon-520-2gb-win10-pro-fullhd-mouse-n2072wvn3578emea/pd/DJNF35BBM/,3699
https://www.emag.ro/laptop-hp-250-g6-cu-procesor-intelr-core-i5-7200u-15-6-inch-full-hd-8-gb-ddr4-256-gb-ssd-intel-hd-620-windows-10-pro-2ev86ea/pd/D0SR14BBM/,3379
https://www.emag.ro/laptop-dell-latitude-7400-intel-core-i5-8365u-1-7ghz-14-fhd-1920-x-1080-ag-non-touch-16gb-1x16gb-ddr4-512gb-windows-10-pro-64bit-210-aryj/pd/D51HX5BBM/,8274
https://www.emag.ro/laptop-dell-inspiron-3781-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-17-3-full-hd-8gb-1tb-dvd-rw-intel-hd-graphics-620-linux-black-di3781i381ubu/pd/DKTKRQBBM/,2799
https://www.emag.ro/laptop-alienware-gaming-15-6-m15-fhd-ips-procesor-intelr-coretm-i7-8750h-9m-cache-up-to-4-10-ghz-16gb-ddr4-1tb-sshd-512gb-ssd-geforce-gtx-1070-8gb-max-q-win-10-pro-red-3yr-awm15i7165121gtxrw/pd/D3Z3K6BBM/,13159
https://www.emag.ro/laptop-lenovo-13-3-thinkpad-l390-fhd-ips-procesor-intelr-coretm-i7-8565u-8m-cache-up-to-4-60-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-win-10-pro-black-20nr001jri/pd/DYQHX5BBM/,6389
https://www.emag.ro/laptop-alienware-gaming-15-6-m15-fhd-ips-procesor-intelr-coretm-i7-8750h-9m-cache-up-to-4-10-ghz-16gb-ddr4-1tb-sshd-256gb-ssd-geforce-gtx-1060-6gb-win-10-pro-red-3yr-awm15i7162561gtxrw/pd/D6Z3K6BBM/,11819
https://www.emag.ro/laptop-dell-alienware-m15-intel-core-i7-8750h-15-6inch-ram-16gb-ssh-1tb-ssd-256gb-nvidia-geforce-gtx-1070-8gb-windows-10-pro-epic-silver-awm15i71625611070w/pd/D8Z3K6BBM/,13129
https://www.emag.ro/laptop-gaming-acer-aspire-7-a715-71g-541m-cu-procesor-intelr-coretm-i5-7300hq-pana-la-3-50-ghz-kaby-lake-15-6-full-hd-4gb-1tb-nvidiar-geforcer-gtx-1050-2gb-linux-black-nx-gp8ex-008/pd/DSF2DHBBM/,4345
https://www.emag.ro/laptop-dell-inspiron-5584-intel-core-i7-8565u-15-6inch-ram-8gb-ssd-256gb-nvidia-geforce-mx130-4gb-windows-10-silver-di5584i78256mxw10h/pd/D2Z3K6BBM/,4799
https://www.emag.ro/laptop-lenovo-15-6-v330-ikb-fhd-cu-procesor-intelr-coretm-i3-8130u-4m-cache-up-to-3-40-ghz-4gb-ddr4-1tb-gma-uhd-620-win-10-pro-iron-gray-81ax00j5ri/pd/DB9TN6BBM/,2899
https://www.emag.ro/laptop-dell-vostro-3578-15-6-fhd-procesor-intelr-coretm-i7-8550u-8m-cache-up-to-4-0-ghz-8gb-ddr4-1tb-radeon-520-2gb-windows-10-pro-black-geanta-n067vn3578emena/pd/DZNF35BBM/,4199
https://www.emag.ro/notebook-laptop-dell-15-6-latitude-3590-seria-3000-fhd-procesor-intelr-coretm-i5-8250u-6m-cache-up-to-3-40-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-win-10-pro-black-n030l359015emea/pd/D1B8M4BBM/,4999
https://www.emag.ro/laptop-asus-zenbook-pro-15-ux550gd-cu-procesor-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-gtx-1050-4gb-microsoft-windows-10-pro-deep-dive-blue-ux550g/pd/DRMPJCBBM/,6147
https://www.emag.ro/laptop-dell-latitude-5490-14-0-fhd-intel-r-core-i5-8350u-integrated-uhd-620-16gb-ddr4-512g-sata-ssd-win-10-pro-negru-n090l549014emea/pd/D5KNQCBBM/,6888
https://www.emag.ro/laptop-alienware-gaming-15-6-m15-fhd-ips-procesor-intelr-coretm-i7-8750h-9m-cache-up-to-4-10-ghz-16gb-ddr4-1tb-sshd-256gb-ssd-geforce-gtx-1060-6gb-win-10-pro-silver-3yr-awm15i7162561106ws/pd/DFZ3K6BBM/,11819
https://www.emag.ro/laptop-hp-250-g6-intel-core-i3-7020u-15-6inch-ram-4gb-hdd-500gb-intel-hd-graphics-620-freedos-black-cadou-lampa-usb-serioux-reelif127/pd/DD1H6LBBM/,2099
https://www.emag.ro/laptop-hp-probook-450-g6-intel-core-i3-8145u-15-6inch-ram-4gb-hdd-1tb-intel-uhd-graphics-620-freedos-silver-cadou-lampa-usb-aten-6bn76ea/pd/DT2L6ZBBM/,2244
https://www.emag.ro/laptop-dell-inspiron-7580-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-mx150-2gb-microsoft-windows-10-platinum-silver-docking-station-asus-mini-dock-d/pd/DWKSX1BBM/,6199
https://www.emag.ro/laptop-hp-15-6-250-g7-fhd-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-4gb-ddr4-500gb-geforce-mx110-2gb-freedos-silver-6bp17ea/pd/D2RHX5BBM/,2829
https://www.emag.ro/laptop-dell-inspiron-7580-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-mx150-2gb-microsoft-windows-10-platinum-silver-speakers-jabra-speak-510-uc-di75/pd/DNNSX1BBM/,6599
https://www.emag.ro/laptop-dell-inspiron-13-5370-seria-5000-intel-core-i5-8250u-13-3inch-ram-4gb-ssd-256gb-amd-radeon-530-2gb-linux-silver-cablu-de-date-di5370i5425653/pd/D4BD2RBBM/,3399
https://www.emag.ro/laptop-dell-latitude-5401-intel-core-i7-9850h-14inch-ram-16gb-ssd-512gb-intel-uhd-graphics-630-windows-10-pro-grey-n007l540114emea/pd/DT43K6BBM/,8809
https://www.emag.ro/laptop-lenovo-ideapad-330-17ich-cu-procesor-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-17-3-full-hd-4gb-1tb-nvidia-geforce-gtx-1050-2gb-free-dos-lampa-usb-81fl004/pd/DR9591BBM/,3699
https://www.emag.ro/laptop-ultraportabil-lenovo-ideapad-530s-14ikb-intelr-coretm-i7-8550u-kaby-lake-r-14-full-hd-ips-8gb-256gb-ssd-intelr-uhd-graphics-620-free-dos-copper-lampa-usb-81eu00hdr/pd/D3F591BBM/,4299
https://www.emag.ro/laptop-hp-zbook14u-g5-procesor-intel-i7-8550u-8gb-ram-amd-radeon-pro-wx-3100-4gb-gddr5-ssd-256gb-zturbo-drive-nvme-win-10-pro-ws-2zb99et/pd/DX3C0VBBM/,8568
https://www.emag.ro/pachet-laptop-asus-ej407-cu-procesor-intelr-coretm-i3-7020u-2-30-ghz-kaby-lake-15-6-full-hd-4gb-256gb-ssd-intelr-hd-graphics-620-endless-os-stary-grey-lampa-usb-aten-nej407/pd/DWQ731BBM/,2199
https://www.emag.ro/laptop-dell-vostro-3578-intel-core-kaby-lake-r-8th-gen-i5-8250u-1tb-8gb-amd-radeon-520-2gb-win10-pro-fullhd-lampa-usb-n2073wvn3578emea01n/pd/DPSF35BBM/,3399
https://www.emag.ro/laptop-dell-vostro-3578-intel-core-kaby-lake-r-8th-gen-i5-8250u-1tb-8gb-amd-radeon-520-2gb-win10-pro-fullhd-cablu-date-n2073wvn3578emea/pd/DXNF35BBM/,3399
https://www.emag.ro/laptop-dell-inspiron-7580-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-mx150-2gb-microsoft-windows-10-platinum-silver-priza-inteligenta-hs110-di7580i7/pd/D8KSX1BBM/,6199
https://www.emag.ro/laptop-lenovo-v330-14ikb-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-14-full-hd-8gb-256gb-ssd-amd-radeon-530-2gb-microsoft-windows-10-pro-grey-81b0008gri/pd/DGSKPVBBM/,3399
https://www.emag.ro/laptop-dell-gaming-15-6-g5-5590-fhd-procesor-intelr-coretm-i7-8750h-9m-cache-up-to-4-10-ghz-8gb-ddr4-1tb-128gb-ssd-geforce-rtx-2060-6gb-win-10-home-black-3yr-cis-di5590i781281rtxwh/pd/D1C3K6BBM/,8069
https://www.emag.ro/laptop-lenovo-15-6-v130-ikb-fhd-procesor-intelr-coretm-i5-7200u-3m-cache-up-to-3-10-ghz-8gb-ddr4-256gb-ssd-gma-hd-620-freedos-iron-grey-81hn00n4ri/pd/D4QHX5BBM/,2819
https://www.emag.ro/laptop-dell-vostro-3580-intel-core-i7-8565u-15-6-ram-8gb-hdd-1tb-amd-radeon-520-2gb-linux-black-adaptor-n2067vn3580emea03na/pd/D44NRQBBM/,3699
https://www.emag.ro/laptop-ultraportabil-acer-swift-7-sf714-51t-m7ha-cu-procesor-intelr-coretm-i7-7y75-pana-la-3-60-ghz-kaby-lake-14-full-hd-touch-8gb-256gb-ssd-intelr-hd-graphics-615-microsoft-windows-10-obsidian-black-/pd/DS9QD1BBM/,5969
https://www.emag.ro/laptop-acer-aspire-5-a515-51g-39fu-cu-procesor-intelr-coretm-i3-6006u-2-00-ghz-skylake-15-6-full-hd-ips-4gb-1tb-nvidia-geforce-mx130-2gb-linux-silver-nx-gvlex-005/pd/DM7RMJBBM/,2947
https://www.emag.ro/laptop-asus-zenbook-s-ux391fa-cu-procesor-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-13-3-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-microsoft-windows-10-pro-deep-dive-blue-ux391fa-ah007r/pd/DVVDNLBBM/,4749
https://www.emag.ro/laptop-hp-probook-470-g5-intel-core-i7-8550u-kaby-lake-17-3-fhd-8gb-ddr4-2400-256gb-geforce-930mx-2gb-sky-45/pd/DLB8PZBBM/,5300
https://www.emag.ro/laptop-hp-probook-430-g5-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-13-3-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-free-dos-silver-docking-station-asus-mini-dock-na3dp16ea/pd/DXHSX1BBM/,3799
https://www.emag.ro/laptop-dell-latitude-5501-intel-core-i5-9400h-15-6inch-ram-16gb-ssd-512gb-intel-uhd-graphics-630-4g-linux-black-n006l550115emea-u/pd/DPC3K6BBM/,6939
https://www.emag.ro/laptop-hp-250-g6-intelr-coretm-i5-7200u-pana-la-3-10-ghz-kaby-lake-15-6-4gb-1tb-dvd-rw-intelr-hd-graphics-620-microsoft-windows-10-pro-black-ssd-samsung-500-gb-1xn3ena/pd/DKHSX1BBM/,3599
https://www.emag.ro/laptop-lenovo-ideapad-330-17ich-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-17-3-full-hd-4gb-1tb-nvidia-geforce-gtx-1050-2gb-free-dos-black-lampa-usb-81fl004knk/pd/DGHSX1BBM/,3699
https://www.emag.ro/pachet-laptop-ultraportabil-asus-s14-s430fa-eb008t-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-14-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-microsoft-windows-10-geanta-s43fa/pd/DLD9PQBBM/,3799
https://www.emag.ro/laptop-lenovo-14-thinkpad-t490s-fhd-ips-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-4g-lte-win-10-pro-silver-20nx000bri/pd/D0JYF5BBM/,7199
https://www.emag.ro/pachet-laptop-2-in-1-hp-probook-x360-440-g1-intelr-coretm-i7-8550u-pana-la-4-00-ghz-kaby-lake-r-14-full-hd-touch-8gb-256gb-ssd-nvidia-geforce-mx130-2gb-microsoft-windows-10-pro-silver-cablu-de-date-4l/pd/D2FGXQBBM/,4999
https://www.emag.ro/laptop-dell-15-6-vostro-3580-seria-3000-fhd-procesor-intelr-coretm-i3-8145u-4m-cache-up-to-3-90-ghz-4gb-ddr4-128gb-ssd-gma-uhd-620-linux-black-3yr-cis-n2103vn3580emea-ub/pd/D943K6BBM/,2360
https://www.emag.ro/laptop-lenovo-ideapad-330-17ich-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-17-3-full-hd-4gb-1tb-nvidia-geforce-gtx-1050-2gb-free-dos-black-docking-station-asus-mini-dock-8nfl004krm/pd/DSPSX1BBM/,3999
https://www.emag.ro/laptop-dell-vostro-3580-intel-core-whiskey-lake-8th-gen-i7-8565u-1tb-8gb-amd-radeon-520-2gb-win10-pro-fullhd-n2067vn3580emea03-2001/pd/DKNF35BBM/,4299
https://www.emag.ro/laptop-hp-15-6-250-g7-fhd-procesor-intelr-coretm-i3-7020u-3m-cache-2-30-ghz-8gb-ddr4-256gb-ssd-gma-hd-620-win-10-pro-silver-6bp50ea/pd/D0QHX5BBM/,2999
https://www.emag.ro/laptop-dell-latitude-5400-intel-core-i7-8665u-14inch-ram-16gb-ssd-512gb-intel-uhd-graphics-620-windows-10-pro-black-n039l540014emea/pd/D3C3K6BBM/,7999
https://www.emag.ro/laptop-microsoft-surface-2-cu-procesor-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-5-touch-8gb-256gb-ssd-intel-uhd-graphics-620-microsoft-windows-10-platinum-lqn-00012/pd/DQCWYLBBM/,7594
https://www.emag.ro/ultrabook-dell-14-latitude-7490-seria-7000-fhd-procesor-intelr-coretm-i7-8650u-8m-cache-up-to-4-20-ghz-16gb-ddr4-512gb-ssd-gma-uhd-620-win-10-pro-black-3yr-nbd-n020l749014emea/pd/DB68CSBBM/,8730
https://www.emag.ro/laptop-lenovo-13-3-thinkpad-l390-fhd-ips-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-win-10-pro-black-20nr0013ri/pd/DC2LT5BBM/,5259
https://www.emag.ro/laptop-asus-vivobook-1r-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-microsoft-windows-10-pro-gun-metal-lampa-usb-s530fa-bq00/pd/DXF591BBM/,3999
https://www.emag.ro/laptop-hp-probook-430-g5-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-3-8gb-256gb-ssd-intelr-hd-graphics-620-microsoft-windows-10-pro-silver-ssd-samsung-500-gb-2xz01eaneau/pd/D4T8H1BBM/,4499
https://www.emag.ro/laptop-dell-15-6-inspiron-3583-seria-3000-fhd-procesor-intelr-coretm-i5-8265u-6m-cache-up-to-3-90-ghz-8gb-ddr4-256gb-ssd-gma-uhd-620-linux-black-2yr-cis-di3583i58256ubu/pd/D7C3K6BBM/,2989
https://www.emag.ro/laptop-ultraportabil-hp-probook-430-g5intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-3-full-hd-8gb-256gb-ssd-intelr-hd-graphics-620-microsoft-windows-10-pro-silver-docking-station-asus-mini-do/pd/DMNSX1BBM/,3999
https://www.emag.ro/laptop-lenovo-ssd-1tb-intelr-core-i3-6006u-15-6-8gb-ddr4-ssd-960-gb-dvd-rw-free-dos-80tl017pri-ssd-geanta-laptop-cadou-len-ssd-960gb/pd/D8P6M4BBM/,2359
https://www.emag.ro/laptop-apple-macbook-air-13-cu-procesor-intelr-dual-coretm-i5-1-80ghz-13-3-8gb-128gb-ssd-intelr-hd-graphics-6000-int-kb-silver-mqd32ze-a/pd/DLXM4KBBM/,4420
https://www.emag.ro/laptop-dell-vostro-14-5471-silver-14-fhd-core-i5-8250u-4gb-128gb-ssd-1tb-radeon-530-2gb-windows-10-home-n2202rpvn5471emea01-1905/pd/D18Z0QBBM/,3999
https://www.emag.ro/pachet-laptop-lenovo-ideapad-330-17ich-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-17-3-full-hd-4gb-1tb-nvidia-geforce-gtx-1050-2gb-free-dos-black-lampa-81fl004/pd/DZD9PQBBM/,3799
https://www.emag.ro/laptop-hp-probook-430-g5-intelr-coretm-i5-8250u-pana-la-3-40-ghz-kaby-lake-r-13-3-8gb-256gb-ssd-intelr-hd-graphics-620-microsoft-windows-10-pro-silver-speakers-jabra-speak-510-uc-na2xz01ea/pd/DFT8H1BBM/,4699
https://www.emag.ro/laptop-asus-vivobook-01r-intelr-coretm-i5-8265u-pana-la-3-90-ghz-whiskey-lake-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-620-microsoft-windows-10-pro-ssd-samsung-500-gb-s530fa-bq0/pd/DVF591BBM/,4499
https://www.emag.ro/laptop-lenovo-330-intelr-coretm-i3-7020u-2-3ghz-15-6-12gb-ddr4-ssd-1tb-intelr-hd-graphics-620-81de02k3hv/pd/DXS106BBM/,2559
https://www.emag.ro/laptop-dell-alienware-17-r5-17-3-fhd-intel-core-i7-8750h-nvidia-geforce-gtx-1060-6gb-gddr5-8gb-ddr4-128gb-ssd-win-10-pro-awr5i7812811060wp/pd/DDM01CBBM/,11929
https://www.emag.ro/laptop-hp-probook-640-g3-cu-procesor-intelr-coretm-i3-7100u-2-30-ghz-kaby-lake-14-full-hd-8gb-256gb-ssd-dvd-rw-intel-hd-graphics-microsoft-windows-10-pro-black-grey-z2w26ea/pd/DYMTJKBBM/,3351
